timestamp,office_load_kwh,pv_kw,wind_kw,renewable_kw,export_price_eur_kwh,import_price_eur_kwh,temperature_c,irradiance,p_import_kw,p_export_kw,p_gen_kw,p_charge_kw,p_discharge_kw,p_curtail_kw,p_pev_kw,soc_kwh,soc_pct,net_cost_eur,fuel_cost_eur_kwh
2022-05-17 12:00:00,76.04207700032521,20.985225714268875,0.0,20.985225714268875,0.20999,0.53276,27.79407608507081,0.918211890294332,0.0,0.0,55.05685128605633,0.0,0.0,0.0,0.0,13.0,0.1,24.775583078725347,0.45
2022-05-17 13:00:00,75.47296041476247,21.401351959473317,0.0,21.401351959473317,0.22,0.53276,28.29372691855396,0.8919577578787273,0.0,0.0,54.07160845528915,0.0,0.0,0.0,0.0,13.0,0.1,24.33222380488012,0.45
2022-05-17 14:00:00,68.87439206211009,13.967883137477632,0.0,13.967883137477632,0.22387,0.53276,28.70058752064968,0.7390381979091014,0.0,0.0,54.90650892463246,0.0,0.0,0.0,0.0,13.0,0.1,24.70792901608461,0.45
2022-05-17 15:00:00,64.84583391175767,9.010932396343499,0.0,9.010932396343499,0.23307,0.53276,27.72804099301961,0.6507566470385856,0.0,0.0,55.83490151541417,0.0,0.0,0.0,0.0,13.0,0.1,25.125705681936374,0.45
2022-05-17 16:00:00,65.26500950166078,4.634601768041236,0.0,4.634601768041236,0.23778317999999998,0.53276,26.752738002980923,0.4361741094805746,0.0,0.0,60.63040773361955,0.0,0.0,0.0,0.0,13.0,0.1,27.283683480128797,0.45
2022-05-17 17:00:00,56.37354720217807,3.810211196162188,0.0,3.810211196162188,0.25182053,0.53276,25.301232987614178,0.2734234378902482,0.0,0.0,62.56333600601588,0.0,0.0,0.0,10.0,13.0,0.1,28.153501202707147,0.45
2022-05-17 18:00:00,70.68775807797495,1.69916915314926,0.0,1.69916915314926,0.29,0.53276,23.040702028694135,0.076296348117367,0.0,0.0,68.98858892482569,0.0,0.0,0.0,0.0,13.0,0.1,31.044865016171563,0.45
2022-05-17 19:00:00,65.58665818102588,1.114578097701832,0.0,1.114578097701832,0.29821,0.54858,22.277335518062,0.0,0.0,0.0,64.47208008332404,0.0,0.0,0.0,0.0,13.0,0.1,29.01243603749582,0.45
2022-05-17 20:00:00,63.5287057033291,0.0,0.0,0.0,0.26588,0.54858,21.46443623722959,0.0,0.0,0.0,63.5287057033291,0.0,0.0,0.0,0.0,13.0,0.1,28.587917566498096,0.45
2022-05-17 21:00:00,54.68155200205142,0.0,0.0,0.0,0.24546435,0.54858,20.139208625462256,0.0,0.0,0.0,54.68155200205142,0.0,0.0,0.0,0.0,13.0,0.1,24.60669840092314,0.45
2022-05-17 22:00:00,43.566104071035234,0.0,0.0,0.0,0.23395,0.54858,19.321113186649733,0.0,0.0,0.0,43.566104071035234,0.0,0.0,0.0,0.0,13.0,0.1,19.604746831965855,0.45
2022-05-17 23:00:00,45.66649958669149,0.0,0.0,0.0,0.23557,0.46868,18.921896324070083,0.0,0.0,0.0,45.66649958669149,0.0,0.0,0.0,0.0,13.0,0.1,20.54992481401117,0.45
2022-05-18 00:00:00,52.47158495027483,0.0,0.0,0.0,0.23024,0.46868,18.336596645213174,0.0,0.0,0.0,52.47158495027483,0.0,0.0,0.0,0.0,13.0,0.1,23.612213227623673,0.45
2022-05-18 01:00:00,59.96904446779935,0.0,0.0,0.0,0.22469999999999998,0.46868,17.304021515414174,0.0,0.0,0.0,59.96904446779935,0.0,0.0,0.0,0.0,13.0,0.1,26.986070010509707,0.45
2022-05-18 02:00:00,54.95867751711084,0.0,0.0,0.0,0.22469999999999998,0.46868,17.103631502948115,0.0,0.0,0.0,64.95867751711084,0.0,0.0,0.0,10.0,13.0,0.1,29.23140488269988,0.45
2022-05-18 03:00:00,57.243616934503855,0.0,0.0,0.0,0.2215,0.46868,16.498983309989505,0.0,0.0,0.0,57.243616934503855,0.0,0.0,0.0,0.0,13.0,0.1,25.759627620526736,0.45
2022-05-18 04:00:00,52.00169530900624,0.0,0.0,0.0,0.2245,0.46868,16.511088484239036,0.0,0.0,0.0,52.00169530900624,0.0,0.0,0.0,0.0,13.0,0.1,23.400762889052807,0.45
2022-05-18 05:00:00,54.40672837295497,0.0,0.0,0.0,0.235,0.46868,17.215315556121965,0.0751160454354239,0.0,0.0,54.40672837295497,0.0,0.0,0.0,0.0,13.0,0.1,24.48302776782974,0.45
2022-05-18 06:00:00,58.14548240165084,0.0,0.0,0.0,0.2476,0.46868,19.393052353204585,0.2409534104401842,0.0,0.0,68.14548240165084,0.0,0.0,0.0,10.0,13.0,0.1,30.66546708074288,0.45
2022-05-18 07:00:00,62.09444407650477,2.809403228234104,0.0,2.809403228234104,0.25167,0.54858,22.4330043484662,0.4558864621446949,0.0,0.0,62.363606678208335,3.0785658299376677,0.0,0.0,0.0,15.924637538440784,0.12249721183415987,28.06362300519375,0.45
2022-05-18 08:00:00,75.34265308024122,6.568885673243195,0.0,6.568885673243195,0.23086,0.53276,24.79860217278162,0.5164764479008295,0.0,0.0,70.0,1.2262325930019813,0.0,0.0,0.0,17.089558501792666,0.13145814232148204,31.5,0.45
2022-05-18 09:00:00,66.45655388258825,7.717090236663312,0.0,7.717090236663312,0.22344999999999998,0.53276,27.406107148224194,0.7035386685746231,0.0,0.0,70.0,11.260536354075057,0.0,0.0,0.0,27.78706803816397,0.21374667721664592,31.5,0.45
